thermal_weight,population_weight,worst_score,original_L2,original_mass,original_max,matched_L2,matched_mass,matched_max
0.0,10.5,1.082305840999997,1.01073216893794,1.082305840999997,0.9952834601477472,1.0045541134033724,1.0662079175287573,0.9949652874800006
0.0,10.75,1.0849328596280439,1.0109607565121626,1.0849328596280439,0.9951638277379428,1.0047813037461906,1.0687958625943879,0.9948456933143391
0.0,11.0,1.087603508238429,1.0111948602318535,1.087603508238429,0.9950442084218364,1.0050139765172823,1.0714267887018354,0.99472611223819
0.0,11.25,1.0903174662263613,1.0114344762667589,1.0903174662263613,0.9949246022041509,1.0052521279098066,1.0741003800148974,0.9946065442562744
0.0,11.5,1.0930744109976622,1.0116796007001077,1.0930744109976622,0.9948050090896108,1.005495754030933,1.0768163187375737,0.9944869893733153
0.0,11.75,1.0958740181204132,1.0119302295289272,1.0958740181204132,0.9946854290829424,1.0057448509021574,1.0795742852634578,0.9943674475940377
0.0,12.0,1.0987159614744628,1.012186358664365,1.0987159614744628,0.9945658621888736,1.0059994144596196,1.0823739583230214,0.9942479189231677
0.125,0.0,1.0148307545229625,1.0050428002943688,1.0148307545229625,1.0003747886972565,0.9989596755581831,0.9988130655402816,1.0000482335225314
0.125,0.25,1.015251424880867,1.0050371797333673,1.015251424880867,1.0002523837620405,0.9989103021354933,0.9992593171659977,0.9999277975260401
0.125,0.5,1.0157208949791101,1.0050371610737965,1.0157208949791101,1.0001299915192163,0.9989203286865982,0.9998291605616786,0.9998073743504334
0.125,0.75,1.0162390971859177,1.0050427443159684,1.0162390971859177,1.0000076119734445,0.9989352137874168,1.00050608525664,0.9996869640003446
0.125,1.0,1.016836083401714,1.0050581796391125,1.016836083401714,0.9998862105574926,0.9989549572207616,1.0012281702615033,0.9995665664804083
0.125,1.25,1.01751810297328,1.0050829314222958,1.01751810297328,0.9997657873754084,0.9989795586985785,1.0019953179423355,0.9994461817952616
0.125,1.5,1.018257029291122,1.005112570569601,1.018257029291122,0.9996453770368581,0.9990090178619663,1.0028074248803012,0.9993258099495428
0.125,1.75,1.0190527385641297,1.0051470966486813,1.0190527385641297,0.9995249795464832,0.999043334281204,1.0036643819401454,0.9992054509478923
0.125,2.0,1.0199050978895814,1.005186509155969,1.0199050978895814,0.9994045949089273,0.9990825074557815,1.0045894440716014,0.9990851047949518
0.125,2.25,1.020813965362492,1.0052308075167113,1.020813965362492,0.9992842231288354,0.9991265368144363,1.0055703077206464,0.9989647714953651
0.125,2.5,1.0218006034715743,1.0052799910850128,1.0218006034715743,0.9991638642108545,0.999175421715195,1.006602618489479,0.9988444510537777
